1987-11-14, 19:30, 32095.81, 1987.871,  2,  0, 348.62
1987-12-17, 15:30, 32128.65, 1987.961,  1,  4, 349.12
1988-01-02, 12:00, 32144.50, 1988.004,  2,  0, 349.47
1988-02-08, 12:00, 32181.50, 1988.105,  2,  0, 349.49
1988-02-17, 11:00, 32190.46, 1988.130,  2,  0, 350.67
1988-03-06, 14:00, 32208.58, 1988.179,  2,  0, 349.10
1988-04-10, 10:00, 32243.42, 1988.274,  2,  0, 349.09
1988-04-16, 15:30, 32249.65, 1988.291,  2,  0, 349.06
1988-05-10, 15:30, 32273.65, 1988.357,  2,  0, 348.57
1988-05-16, 14:00, 32279.58, 1988.373,  2,  0, 348.63
1988-06-09, 09:30, 32303.40, 1988.438,  2,  4, 349.08
1988-06-19, 13:00, 32313.54, 1988.466,  2,  0, 348.70
1988-06-30, 10:30, 32324.44, 1988.496,  2,  4, 350.00
1988-07-25, 11:00, 32349.46, 1988.564,  2,  4, 349.27
1988-08-09, 10:30, 32364.44, 1988.605,  2,  0, 349.29
1988-09-22, 12:00, 32408.50, 1988.725,  2,  0, 349.84
1988-11-28, 18:26, 32475.77, 1988.909,  2,  4, 351.14
1988-12-24, 18:30, 32501.77, 1988.980,  2,  0, 352.12
1989-01-16, 19:29, 32524.81, 1989.043,  2,  0, 351.05
1989-02-21, 19:21, 32560.81, 1989.142,  2,  4, 350.85
1989-03-21, 17:31, 32588.73, 1989.218,  2,  0, 350.15
1989-04-06, 17:07, 32604.71, 1989.262,  1,  4, 349.93
1989-04-18, 17:31, 32616.73, 1989.295,  2,  0, 350.10
1989-05-02, 12:00, 32630.50, 1989.333,  2,  4, 350.69
1989-05-16, 12:49, 32644.53, 1989.371,  2,  4, 350.80
1989-06-10, 14:43, 32669.61, 1989.440,  2,  0, 350.63
1989-06-15, 12:06, 32674.50, 1989.453,  2,  5, 352.18
1989-07-12, 15:41, 32701.65, 1989.528,  2,  0, 350.78
1989-07-28, 15:06, 32717.63, 1989.572,  2,  0, 350.88
1989-08-14, 15:06, 32734.63, 1989.618,  2,  0, 350.48
1989-08-28, 14:30, 32748.60, 1989.656,  2,  0, 350.48
1989-09-23, 14:52, 32774.62, 1989.728,  2,  0, 349.83
1989-10-03, 16:51, 32784.70, 1989.755,  2,  4, 351.32
1989-10-12, 06:50, 32793.28, 1989.779,  2,  0, 351.44
1989-10-31, 15:45, 32812.66, 1989.832,  2,  0, 351.28
1989-12-17, 13:35, 32859.57, 1989.960,  2,  0, 351.98
1990-01-24, 14:45, 32897.61, 1990.065,  2,  4, 360.94
1990-04-25, 12:45, 32988.53, 1990.314,  2,  0, 351.15
1990-05-20, 11:00, 33013.46, 1990.382,  2,  0, 351.75
1990-06-21, 11:00, 33045.46, 1990.470,  2,  0, 352.59
1990-08-06, 09:54, 33091.41, 1990.596,  2,  0, 351.81
1990-08-12, 13:47, 33097.57, 1990.613,  2,  0, 352.35
1990-09-04, 11:10, 33120.47, 1990.675,  2,  0, 352.86
1990-10-01, 14:31, 33147.60, 1990.750,  2,  0, 352.00
1990-10-05, 15:09, 33151.63, 1990.761,  2,  0, 352.47
1990-10-15, 11:18, 33161.47, 1990.788,  2,  0, 353.06
1990-10-28, 15:45, 33174.66, 1990.824,  2,  0, 352.26
1990-11-13, 11:28, 33190.48, 1990.867,  2,  0, 352.65
1990-12-05, 14:31, 33212.60, 1990.928,  2,  4, 352.43
1990-12-30, 15:48, 33237.66, 1990.996,  2,  0, 353.30
1991-01-22, 16:49, 33260.70, 1991.059,  2,  0, 353.54
1991-04-23, 11:30, 33351.48, 1991.308,  2,  0, 352.99
1991-04-28, 10:36, 33356.44, 1991.322,  2,  0, 353.51
1991-06-15, 11:27, 33404.48, 1991.453,  2,  0, 352.72
1991-07-31, 11:20, 33450.47, 1991.579,  2,  0, 353.66
1991-08-02, 11:07, 33452.46, 1991.585,  2,  0, 353.59
1991-08-07, 11:22, 33457.47, 1991.599,  2,  0, 353.69
1991-08-17, 19:56, 33467.83, 1991.627,  2,  0, 353.47
1991-09-03, 14:04, 33484.59, 1991.673,  2,  0, 353.24
1991-09-19, 13:56, 33500.58, 1991.717,  2,  0, 353.87
1991-12-31, 12:36, 33603.53, 1991.999,  2,  0, 354.85
1992-01-18, 12:00, 33621.50, 1992.048,  2,  0, 354.11
1992-02-06, 09:05, 33640.38, 1992.099,  2,  0, 353.96
1992-04-12, 10:00, 33706.42, 1992.280,  2,  0, 353.96
1992-05-06, 13:45, 33730.57, 1992.346,  2,  0, 354.00
1992-05-24, 10:00, 33748.42, 1992.395,  2,  0, 354.37
1992-07-06, 09:30, 33791.40, 1992.512,  2,  0, 354.67
1992-07-21, 11:20, 33806.47, 1992.553,  2,  0, 355.02
1992-08-09, 09:30, 33825.40, 1992.605,  2,  0, 355.10
1992-08-26, 09:40, 33842.40, 1992.651,  2,  0, 354.88
1992-09-15, 13:00, 33862.54, 1992.706,  2,  0, 354.49
1992-09-27, 13:31, 33874.56, 1992.739,  2,  0, 355.38
1992-12-03, 13:46, 33941.57, 1992.922,  2,  0, 355.21
1993-02-10, 15:33, 34010.65, 1993.111,  2,  4, 355.39
1993-03-31, 11:19, 34059.47, 1993.245,  2,  0, 354.91
1993-05-05, 09:58, 34094.41, 1993.341,  2,  0, 354.52
1993-05-16, 13:46, 34105.57, 1993.371,  2,  0, 354.56
1993-06-06, 14:14, 34126.59, 1993.429,  2,  0, 354.92
1993-07-31, 16:05, 34181.67, 1993.580,  2,  0, 355.28
1993-08-30, 08:40, 34211.36, 1993.661,  2,  4, 356.60
1993-09-13, 09:59, 34225.42, 1993.700,  2,  0, 355.76
1993-09-28, 09:32, 34240.40, 1993.741,  2,  0, 355.56
1993-10-10, 09:41, 34252.40, 1993.774,  2,  0, 356.40
1993-11-12, 11:29, 34285.48, 1993.864,  2,  0, 357.31
1993-11-28, 11:19, 34301.47, 1993.908,  2,  0, 356.76
1993-12-23, 09:35, 34326.40, 1993.976,  2,  0, 356.73
1994-01-31, 14:20, 34365.60, 1994.084,  2,  4, 357.65
1994-02-17, 18:08, 34382.76, 1994.131,  2,  0, 356.59
1994-03-06, 15:15, 34399.64, 1994.177,  2,  0, 356.73
1994-04-02, 16:49, 34426.70, 1994.251,  2,  4, 356.93
1994-06-11, 11:24, 34496.47, 1994.442,  2,  0, 356.65
1994-06-21, 13:14, 34506.55, 1994.470,  2,  0, 356.34
1994-06-25, 11:28, 34510.48, 1994.481,  2,  0, 356.41
1994-07-25, 09:47, 34540.41, 1994.563,  2,  0, 356.76
1994-08-04, 10:01, 34550.42, 1994.590,  2,  0, 357.08
1994-08-15, 11:26, 34561.48, 1994.620,  2,  0, 357.18
1994-09-03, 07:58, 34580.33, 1994.672,  2,  0, 357.41
1994-09-21, 07:21, 34598.31, 1994.721,  2,  0, 357.55
1994-09-28, 17:56, 34605.75, 1994.742,  2,  0, 357.86
1994-10-10, 12:16, 34617.51, 1994.774,  2,  0, 357.19
1994-10-13, 11:20, 34620.47, 1994.782,  2,  0, 357.59
1994-10-24, 18:01, 34631.75, 1994.813,  2,  0, 358.09
1995-01-28, 11:21, 34727.47, 1995.075,  2,  0, 358.31
1995-05-23, 11:19, 34842.47, 1995.390,  2,  0, 358.65
1995-06-15, 09:35, 34865.40, 1995.453,  2,  0, 359.77
1995-08-09, 09:37, 34920.40, 1995.604,  2,  0, 359.04
1996-02-26, 17:31, 35121.73, 1996.155,  2,  0, 360.13
1996-03-15, 09:41, 35139.40, 1996.203,  2,  0, 359.67
1996-04-12, 14:16, 35167.59, 1996.280,  2,  4, 360.81
1996-05-02, 14:46, 35187.62, 1996.335,  2,  0, 359.19
1996-05-22, 12:31, 35207.52, 1996.389,  2,  0, 359.85
1996-06-14, 14:10, 35230.59, 1996.452,  2,  4, 365.04
1996-07-11, 13:15, 35257.55, 1996.526,  2,  0, 359.88
1996-07-18, 11:31, 35264.48, 1996.545,  2,  0, 361.47
1996-08-09, 13:22, 35286.56, 1996.605,  2,  0, 360.64
1996-09-02, 08:16, 35310.34, 1996.670,  2,  0, 360.36
1996-09-20, 08:21, 35328.35, 1996.720,  2,  0, 359.46
1996-10-17, 11:31, 35355.48, 1996.794,  2,  4, 359.14
1996-11-11, 17:50, 35380.74, 1996.863,  2,  0, 360.88
1996-12-02, 10:51, 35401.45, 1996.919,  2,  0, 361.69
1997-01-10, 09:29, 35440.39, 1997.026,  2,  0, 361.35
1997-02-23, 10:48, 35484.45, 1997.146,  2,  5, 363.35
1997-03-11, 11:31, 35500.48, 1997.190,  2,  4, 362.70
1997-04-09, 13:40, 35529.57, 1997.270,  2,  0, 361.32
1997-05-20, 11:11, 35570.47, 1997.382,  2,  0, 360.84
1997-06-11, 14:29, 35592.60, 1997.443,  2,  0, 362.12
1997-06-18, 13:47, 35599.57, 1997.462,  2,  0, 361.02
1997-07-21, 13:25, 35632.56, 1997.552,  2,  4, 361.75
1997-08-13, 08:24, 35655.35, 1997.615,  2,  4, 362.01
1997-09-09, 13:21, 35682.56, 1997.689,  2,  0, 361.79
1997-09-23, 13:19, 35696.55, 1997.728,  2,  0, 362.31
1997-10-19, 15:21, 35722.64, 1997.799,  2,  0, 362.28
1997-12-29, 13:01, 35793.54, 1997.993,  2,  0, 362.96
1998-02-24, 07:32, 35850.31, 1998.149,  2,  4, 363.93
1998-04-05, 10:30, 35890.44, 1998.259,  1,  4, 364.09
1998-04-20, 08:08, 35905.34, 1998.300,  2,  0, 363.73
1998-05-23, 16:32, 35938.69, 1998.391,  2,  0, 364.14
1998-06-14, 16:55, 35960.70, 1998.451,  2,  0, 365.32
1998-07-15, 08:46, 35991.36, 1998.535,  2,  0, 363.81
1998-09-17, 14:56, 36055.62, 1998.711,  2,  0, 364.46
1999-01-19, 14:12, 36179.59, 1999.051,  2,  4, 369.09
1999-01-23, 13:39, 36183.57, 1999.062,  2,  0, 366.76
1999-03-11, 08:30, 36230.35, 1999.190,  2,  0, 365.74
1999-04-07, 08:02, 36257.33, 1999.264,  2,  0, 365.93
1999-04-08, 11:25, 36258.48, 1999.267,  2,  0, 366.06
1999-04-27, 13:37, 36277.57, 1999.319,  2,  0, 365.63
1999-06-13, 16:39, 36324.69, 1999.448,  2,  0, 365.49
1999-06-21, 16:19, 36332.68, 1999.470,  2,  4, 373.66
1999-07-16, 09:37, 36357.40, 1999.538,  2,  0, 366.25
1999-08-16, 15:32, 36388.65, 1999.624,  2,  0, 366.68
1999-11-11, 16:37, 36475.69, 1999.862,  2,  0, 366.92
1999-11-19, 14:03, 36483.59, 1999.884,  2,  4, 367.72
1999-12-13, 13:23, 36507.56, 1999.949,  2,  0, 367.72
2000-01-03, 13:22, 36528.56, 2000.007,  2,  0, 367.41
2000-02-16, 13:34, 36572.57, 2000.127,  2,  0, 368.81
2000-03-13, 14:58, 36598.62, 2000.198,  2,  0, 366.81
2000-05-12, 08:05, 36658.34, 2000.362,  2,  0, 366.38
2000-05-22, 15:09, 36668.63, 2000.390,  2,  0, 366.28
2000-06-12, 16:03, 36689.67, 2000.447,  2,  0, 365.83
2000-07-06, 13:17, 36713.55, 2000.512,  2,  0, 366.75
2000-07-17, 13:17, 36724.55, 2000.542,  2,  0, 366.93
2000-08-11, 15:16, 36749.64, 2000.611,  2,  0, 367.75
2000-09-03, 15:04, 36772.63, 2000.674,  2,  4, 366.74
2000-10-02, 13:51, 36801.58, 2000.753,  2,  0, 367.87
2000-11-10, 14:43, 36840.61, 2000.860,  2,  0, 368.44
2000-12-30, 08:45, 36890.36, 2000.996,  1,  4, 368.11
2001-02-17, 15:30, 36939.65, 2001.131,  1,  4, 369.34
2001-03-29, 16:44, 36979.70, 2001.240,  2,  0, 368.48
2001-04-13, 11:05, 36994.46, 2001.281,  2,  0, 367.53
2001-05-10, 15:45, 37021.66, 2001.355,  2,  0, 367.75
2001-05-30, 13:24, 37041.56, 2001.410,  2,  0, 367.90
2001-07-29, 14:14, 37101.59, 2001.574,  2,  0, 369.72
2001-09-29, 12:15, 37163.51, 2001.744,  2,  4, 368.89
2001-10-18, 10:45, 37182.45, 2001.796,  2,  0, 369.13
2001-11-02, 13:55, 37197.58, 2001.837,  2,  0, 369.44
2001-12-12, 17:35, 37237.73, 2001.947,  2,  4, 371.12
2002-02-08, 13:28, 37295.56, 2002.106,  2,  4, 373.62
2002-06-10, 09:05, 37417.38, 2002.439,  2,  0, 371.15
2002-07-07, 11:55, 37444.50, 2002.514,  2,  0, 371.26
2002-08-06, 16:55, 37474.70, 2002.596,  2,  0, 371.19
2002-09-19, 10:55, 37518.45, 2002.716,  2,  0, 372.66
2002-10-13, 14:25, 37542.60, 2002.782,  2,  0, 371.97
2002-10-28, 10:05, 37557.42, 2002.823,  2,  0, 372.25
2002-11-25, 16:19, 37585.68, 2002.900,  2,  0, 372.64
2003-02-26, 09:04, 37678.38, 2003.154,  2,  0, 373.24
2003-04-08, 11:05, 37719.46, 2003.267,  2,  0, 373.18
2003-05-03, 07:07, 37744.30, 2003.335,  2,  0, 373.78
2003-06-09, 11:28, 37781.48, 2003.437,  2,  0, 373.41
2003-09-02, 11:13, 37866.47, 2003.670,  2,  0, 373.79
2003-09-08, 13:15, 37872.55, 2003.686,  2,  0, 373.75
2003-10-13, 11:32, 37907.48, 2003.782,  2,  0, 373.39
2004-02-29, 14:05, 38046.59, 2004.163,  2,  0, 375.30
2004-06-18, 11:40, 38156.49, 2004.463,  2,  0, 374.78
2004-06-29, 14:43, 38167.61, 2004.493,  2,  0, 375.00
2004-07-21, 13:43, 38189.57, 2004.553,  2,  0, 375.48
2004-08-17, 12:00, 38216.50, 2004.627,  2,  0, 375.24
2004-12-19, 10:23, 38340.43, 2004.966,  2,  5, 374.75
2005-03-28, 08:32, 38439.36, 2005.237,  2,  0, 377.42
2005-04-05, 11:34, 38447.48, 2005.259,  2,  0, 376.12
2005-05-16, 15:38, 38488.65, 2005.372,  2,  0, 376.53
2005-07-02, 14:32, 38535.61, 2005.500,  2,  0, 377.52
2005-08-06, 17:41, 38570.74, 2005.597,  2,  0, 377.95
2005-09-10, 00:00, 38605.00, 2005.690,  1,  0, 377.66
2005-10-02, 12:22, 38627.52, 2005.752,  2,  0, 378.08
2006-03-28, 14:50, 38804.62, 2006.237,  2,  0, 379.89
2006-05-03, 16:15, 38840.68, 2006.336,  2,  0, 379.86
2006-05-28, 12:30, 38865.52, 2006.404,  2,  4, 379.61
2006-07-15, 14:30, 38913.60, 2006.536,  2,  0, 378.86
2007-05-01, 14:10, 39203.59, 2007.330,  2,  0, 380.57
2007-06-14, 15:18, 39247.64, 2007.451,  2,  0, 380.68
2007-07-10, 11:13, 39273.47, 2007.522,  2,  4, 383.03
2007-09-16, 12:53, 39341.54, 2007.708,  2,  4, 381.57
2007-10-03, 09:32, 39358.40, 2007.755,  2,  0, 381.05
2007-10-26, 14:31, 39381.60, 2007.818,  2,  0, 383.34
2007-12-03, 13:47, 39419.57, 2007.922,  2,  0, 381.93
2008-01-09, 14:15, 39456.59, 2008.023,  2,  4, 384.80
2008-02-12, 13:45, 39490.57, 2008.116,  2,  0, 383.26
2008-04-11, 13:25, 39549.56, 2008.277,  2,  5, 384.60
2008-11-26, 15:00, 39778.62, 2008.903,  2,  0, 384.17
2009-02-28, 09:25, 39872.39, 2009.160,  2,  0, 385.86
2009-04-20, 08:20, 39923.35, 2009.300,  2,  0, 383.52
2009-06-27, 10:10, 39991.42, 2009.486,  2,  0, 384.72
2009-08-20, 16:20, 40045.68, 2009.635,  2,  0, 384.57
2009-09-24, 16:14, 40080.68, 2009.731,  2,  4, 387.01
2010-01-16, 10:50, 40194.45, 2010.042,  2,  0, 385.54
2010-02-19, 10:00, 40228.42, 2010.135,  2,  0, 387.41
2010-05-29, 10:49, 40327.45, 2010.407,  2,  0, 387.85
2010-08-05, 09:18, 40395.39, 2010.593,  2,  0, 387.31
2010-09-14, 10:53, 40435.45, 2010.703,  2,  0, 386.95
2010-11-05, 11:35, 40487.48, 2010.845,  2,  0, 388.09
2011-01-01, 13:00, 40544.54, 2011.001,  2,  0, 389.46
2011-01-29, 13:00, 40572.54, 2011.078,  2,  0, 389.75
2011-04-26, 08:15, 40659.34, 2011.316,  2,  0, 387.97
2011-05-06, 10:00, 40669.42, 2011.344,  2,  4, 386.48
2011-05-13, 08:15, 40676.34, 2011.363,  2,  4, 387.81
2011-07-22, 12:00, 40746.50, 2011.555,  2,  0, 389.96
2011-10-05, 18:30, 40821.77, 2011.761,  2,  4, 390.06
2011-11-03, 08:20, 40850.35, 2011.839,  2,  0, 392.21
2012-01-01, 11:30, 40909.48, 2012.001,  1,  4, 390.64
2012-03-21, 14:06, 40989.59, 2012.220,  2,  0, 390.55
2012-05-06, 08:55, 41035.37, 2012.345,  2,  4, 391.13
2012-07-03, 13:15, 41093.55, 2012.504,  2,  0, 390.25
2012-09-17, 16:58, 41169.71, 2012.712,  2,  0, 390.88
2012-10-10, 13:48, 41192.57, 2012.775,  2,  0, 391.54
2012-11-13, 13:40, 41226.57, 2012.868,  2,  4, 392.44
2012-12-23, 09:48, 41266.41, 2012.977,  2,  0, 392.30
2013-03-03, 11:38, 41336.48, 2013.168,  2,  0, 391.80
2013-04-22, 11:08, 41386.46, 2013.305,  2,  0, 392.87
2013-06-04, 11:11, 41429.47, 2013.423,  2,  0, 393.76
2013-08-02, 09:48, 41488.41, 2013.585,  2,  0, 393.16
2013-11-07, 15:23, 41585.64, 2013.851,  2,  4, 396.04
2013-12-07, 13:38, 41615.57, 2013.933,  2,  0, 395.49
2014-01-01, 14:18, 41640.60, 2014.002,  2,  4, 394.53
2014-04-09, 13:34, 41738.56, 2014.270,  2,  0, 395.65
2014-04-28, 07:35, 41757.32, 2014.321,  2,  0, 395.15
2014-05-25, 11:46, 41784.49, 2014.396,  2,  0, 395.28
2014-08-04, 17:22, 41855.72, 2014.591,  2,  0, 395.34
2014-10-09, 07:41, 41921.32, 2014.771,  2,  4, 419.29
2014-11-06, 07:33, 41949.31, 2014.847,  2,  0, 395.87
2014-12-12, 13:37, 41985.57, 2014.947,  2,  0, 396.38
2015-03-04, 11:01, 42067.46, 2015.171,  2,  0, 397.14
2015-04-13, 11:07, 42107.46, 2015.281,  2,  4, 397.68
2015-07-16, 07:26, 42201.31, 2015.538,  2,  0, 397.65
2015-08-06, 11:07, 42222.46, 2015.596,  2,  0, 398.11
2015-11-17, 11:30, 42325.48, 2015.878,  2,  0, 399.17
2015-12-07, 11:37, 42345.48, 2015.933,  2,  0, 400.38
2016-01-13, 12:00, 42382.50, 2016.034,  2,  0, 400.44
2016-04-18, 11:32, 42478.48, 2016.296,  2,  4, 401.75
2016-06-23, 11:15, 42544.47, 2016.477,  2,  0, 401.01
2016-08-12, 11:00, 42594.46, 2016.613,  2,  0, 401.58
2016-11-03, 07:36, 42677.32, 2016.840,  2,  0, 401.87
2017-06-23, 08:54, 42909.37, 2017.475,  2,  4, 403.04
2017-07-20, 11:25, 42936.48, 2017.549,  2,  4, 419.41
2018-03-07, 15:45, 43166.66, 2018.180,  2,  0, 406.23
2018-04-10, 11:22, 43200.47, 2018.273,  2,  0, 405.36
2018-05-14, 13:11, 43234.55, 2018.366,  2,  0, 404.48
2018-06-19, 11:26, 43270.48, 2018.464,  2,  0, 404.99
2018-07-09, 07:56, 43290.33, 2018.519,  2,  4, 409.15
2018-08-20, 14:37, 43332.61, 2018.635,  2,  0, 405.66
2018-09-22, 11:33, 43365.48, 2018.725,  2,  4, 407.06
2018-12-23, 11:32, 43457.48, 2018.977,  2,  0, 408.16
2019-02-23, 11:32, 43519.48, 2019.147,  2,  0, 407.32
2019-04-04, 11:04, 43559.46, 2019.256,  2,  0, 408.11
2019-05-13, 15:14, 43598.63, 2019.363,  2,  0, 407.42
2019-05-31, 14:55, 43616.62, 2019.413,  2,  0, 407.55
2019-06-22, 22:28, 43638.94, 2019.474,  2,  0, 407.89
2019-07-15, 11:30, 43661.48, 2019.536,  2,  0, 408.64
2019-09-04, 11:13, 43712.47, 2019.675,  1,  4, 408.55
2019-10-06, 12:09, 43744.51, 2019.763,  2,  0, 409.72
2019-11-23, 09:35, 43792.40, 2019.894,  2,  4, 410.30
2019-12-11, 11:23, 43810.47, 2019.944,  2,  0, 409.71
2020-02-25, 13:35, 43886.57, 2020.152,  2,  0, 411.77
2020-03-09, 11:36, 43899.48, 2020.187,  2,  0, 409.09
