1982-10-09, 18:03, 30233.75, 1982.772,  3,  0, 339.85
1982-10-15, 13:54, 30239.58, 1982.788,  3,  0, 340.26
1982-10-22, 13:48, 30246.58, 1982.807,  3,  0, 340.34
1982-10-31, 12:50, 30255.53, 1982.832,  3,  0, 340.17
1982-11-05, 13:42, 30260.57, 1982.845,  3,  0, 340.68
1982-11-12, 13:34, 30267.57, 1982.865,  3,  0, 340.72
1982-11-19, 13:54, 30274.58, 1982.884,  3,  0, 340.64
1982-11-26, 13:31, 30281.56, 1982.903,  3,  0, 340.25
1982-12-05, 16:50, 30290.70, 1982.928,  3,  0, 340.56
1982-12-17, 14:02, 30302.58, 1982.961,  2,  0, 340.96
1982-12-24, 09:54, 30309.41, 1982.979,  3,  0, 341.45
1982-12-31, 10:08, 30316.42, 1982.998,  3,  0, 340.88
1983-01-08, 12:08, 30324.51, 1983.021,  2,  4, 342.45
1983-01-21, 13:42, 30337.57, 1983.056,  2,  0, 340.66
1983-02-04, 15:36, 30351.65, 1983.095,  3,  0, 341.06
1983-02-12, 11:50, 30359.49, 1983.116,  3,  0, 341.29
1983-02-27, 14:10, 30374.59, 1983.158,  3,  0, 340.71
1983-03-11, 13:54, 30386.58, 1983.191,  3,  0, 341.03
1983-03-19, 12:00, 30394.50, 1983.212,  3,  4, 341.69
1983-03-26, 11:57, 30401.50, 1983.232,  3,  5, 343.59
1983-04-03, 13:48, 30409.58, 1983.254,  3,  0, 341.81
1983-04-08, 13:38, 30414.57, 1983.267,  3,  0, 341.79
1983-04-22, 13:39, 30428.57, 1983.306,  2,  0, 342.11
1983-04-30, 11:58, 30436.50, 1983.327,  2,  5, 343.87
1983-05-20, 13:38, 30456.57, 1983.382,  3,  0, 341.83
1983-05-30, 14:09, 30466.59, 1983.410,  3,  0, 342.34
1983-06-03, 13:38, 30470.57, 1983.421,  3,  0, 342.36
1983-06-13, 13:40, 30480.57, 1983.448,  3,  0, 341.70
1983-06-24, 13:37, 30491.57, 1983.478,  3,  0, 343.12
1983-07-01, 13:32, 30498.56, 1983.497,  2,  0, 342.41
1983-07-09, 13:36, 30506.57, 1983.519,  3,  0, 341.81
1983-07-15, 13:37, 30512.57, 1983.536,  2,  0, 342.20
1983-07-23, 13:31, 30520.56, 1983.558,  2,  0, 342.69
1983-07-29, 13:43, 30526.57, 1983.574,  3,  0, 342.86
1983-08-15, 14:50, 30543.62, 1983.621,  3,  0, 342.61
1983-08-20, 12:49, 30548.53, 1983.634,  2,  0, 342.76
1983-08-26, 13:59, 30554.58, 1983.651,  3,  0, 342.00
1983-09-02, 13:47, 30561.57, 1983.670,  3,  0, 342.58
1983-09-10, 14:21, 30569.60, 1983.692,  2,  0, 341.59
1983-09-16, 13:47, 30575.57, 1983.708,  2,  0, 342.16
1983-09-23, 13:55, 30582.58, 1983.728,  2,  4, 342.39
1983-10-07, 13:55, 30596.58, 1983.766,  3,  0, 342.37
1983-10-14, 12:47, 30603.53, 1983.785,  3,  0, 342.57
1983-10-28, 13:47, 30617.57, 1983.823,  3,  0, 343.04
1983-11-04, 13:29, 30624.56, 1983.843,  2,  0, 342.80
1983-11-25, 13:38, 30645.57, 1983.900,  3,  0, 343.05
1983-12-02, 13:33, 30652.56, 1983.919,  3,  4, 343.11
1983-12-16, 13:39, 30666.57, 1983.958,  3,  0, 342.63
1983-12-24, 14:29, 30674.60, 1983.980,  2,  0, 342.53
1984-01-02, 12:47, 30683.53, 1984.004,  3,  0, 343.55
1984-01-06, 13:36, 30687.57, 1984.015,  3,  0, 343.31
1984-01-14, 10:55, 30695.45, 1984.037,  3,  0, 344.39
1984-01-23, 14:48, 30704.62, 1984.062,  3,  0, 343.90
1984-01-27, 13:42, 30708.57, 1984.073,  3,  4, 344.62
1984-02-06, 12:11, 30718.51, 1984.100,  2,  5, 345.41
1984-02-17, 13:36, 30729.57, 1984.130,  3,  0, 344.14
1984-02-24, 13:51, 30736.58, 1984.149,  3,  0, 343.68
1984-03-16, 13:08, 30757.55, 1984.206,  3,  0, 342.70
1984-03-24, 15:01, 30765.63, 1984.228,  3,  0, 344.37
1984-03-31, 11:59, 30772.50, 1984.247,  2,  0, 345.05
1984-04-06, 13:19, 30778.55, 1984.264,  3,  0, 343.59
1984-04-27, 13:37, 30799.57, 1984.321,  3,  5, 347.12
1984-05-04, 15:01, 30806.63, 1984.341,  2,  0, 342.76
1984-05-11, 13:37, 30813.57, 1984.359,  3,  0, 342.51
1984-05-18, 13:46, 30820.57, 1984.379,  3,  0, 343.26
1984-06-01, 13:29, 30834.56, 1984.417,  2,  0, 343.66
1984-06-08, 13:32, 30841.56, 1984.436,  2,  0, 343.16
1984-06-15, 13:27, 30848.56, 1984.455,  3,  0, 343.06
1984-06-22, 13:29, 30855.56, 1984.474,  3,  0, 343.08
1984-06-30, 13:28, 30863.56, 1984.496,  3,  0, 342.46
1984-07-06, 14:35, 30869.61, 1984.513,  3,  0, 343.12
1984-07-13, 13:28, 30876.56, 1984.532,  3,  0, 343.44
1984-07-20, 13:28, 30883.56, 1984.551,  3,  0, 344.03
1984-07-27, 13:31, 30890.56, 1984.570,  3,  0, 343.00
1984-08-03, 13:15, 30897.55, 1984.589,  3,  4, 351.94
1984-08-10, 13:48, 30904.58, 1984.608,  3,  0, 343.89
1984-08-17, 13:19, 30911.55, 1984.627,  3,  0, 343.71
1984-08-25, 09:59, 30919.42, 1984.649,  3,  0, 343.65
1984-09-01, 09:12, 30926.38, 1984.668,  2,  0, 343.94
1984-09-07, 13:27, 30932.56, 1984.685,  2,  0, 344.10
1984-09-14, 13:26, 30939.56, 1984.704,  3,  4, 345.46
1984-09-21, 13:27, 30946.56, 1984.723,  2,  0, 345.14
1984-09-28, 14:15, 30953.59, 1984.742,  2,  0, 344.62
1984-10-06, 13:55, 30961.58, 1984.764,  2,  0, 343.55
1984-10-12, 13:47, 30967.57, 1984.780,  3,  4, 347.85
1984-10-19, 13:24, 30974.56, 1984.799,  3,  0, 344.50
1984-10-26, 13:40, 30981.57, 1984.818,  3,  0, 344.21
1984-11-02, 13:46, 30988.57, 1984.838,  2,  4, 344.10
1984-11-09, 13:40, 30995.57, 1984.857,  3,  4, 344.33
1984-11-16, 13:27, 31002.56, 1984.876,  2,  0, 344.09
1984-11-23, 13:51, 31009.58, 1984.895,  2,  0, 343.83
1984-12-01, 09:26, 31017.39, 1984.916,  3,  0, 343.93
1984-12-07, 13:56, 31023.58, 1984.933,  2,  0, 344.49
1984-12-15, 11:41, 31031.49, 1984.955,  3,  0, 344.56
1984-12-28, 13:57, 31044.58, 1984.991,  3,  0, 345.54
1985-01-11, 13:41, 31058.57, 1985.029,  3,  0, 344.82
1985-01-18, 13:03, 31065.54, 1985.048,  2,  0, 345.21
1985-01-25, 13:03, 31072.54, 1985.067,  2,  0, 344.48
1985-02-02, 14:05, 31080.59, 1985.089,  3,  0, 344.43
1985-02-08, 13:44, 31086.57, 1985.106,  3,  0, 345.34
1985-02-15, 13:30, 31093.56, 1985.125,  3,  0, 345.42
1985-02-23, 11:13, 31101.47, 1985.146,  2,  0, 345.56
1985-03-01, 13:49, 31107.58, 1985.163,  3,  0, 346.08
1985-03-08, 14:32, 31114.61, 1985.182,  3,  0, 345.50
1985-03-15, 13:09, 31121.55, 1985.202,  3,  0, 345.96
1985-03-22, 13:05, 31128.55, 1985.221,  3,  0, 344.60
1985-03-29, 13:19, 31135.55, 1985.240,  3,  0, 344.15
1985-04-05, 13:12, 31142.55, 1985.259,  3,  0, 345.46
1985-04-12, 12:06, 31149.50, 1985.278,  3,  0, 346.12
1985-04-20, 13:44, 31157.57, 1985.300,  3,  0, 345.41
1985-04-26, 12:22, 31163.51, 1985.316,  2,  0, 343.89
1985-05-04, 00:33, 31171.02, 1985.337,  2,  5, 347.27
1985-05-11, 13:30, 31178.56, 1985.358,  3,  4, 345.12
1985-05-17, 13:23, 31184.56, 1985.374,  3,  0, 344.26
1985-05-24, 13:18, 31191.55, 1985.393,  3,  0, 343.80
1985-05-31, 13:37, 31198.57, 1985.413,  3,  0, 345.95
1985-06-07, 13:24, 31205.56, 1985.432,  3,  4, 343.78
1985-06-22, 00:23, 31220.02, 1985.471,  3,  0, 345.05
1985-06-28, 13:30, 31226.56, 1985.489,  2,  0, 344.66
1985-07-05, 13:23, 31233.56, 1985.508,  3,  0, 346.02
1985-07-12, 13:30, 31240.56, 1985.528,  3,  0, 344.46
1985-07-19, 13:28, 31247.56, 1985.547,  3,  0, 344.63
1985-07-26, 13:33, 31254.56, 1985.566,  2,  0, 344.97
1985-08-02, 00:46, 31261.03, 1985.584,  2,  0, 345.09
1985-08-08, 11:08, 31267.46, 1985.601,  3,  4, 346.52
1985-08-15, 13:28, 31274.56, 1985.621,  2,  5, 347.44
1985-08-22, 13:23, 31281.56, 1985.640,  3,  4, 357.98
1985-08-29, 14:35, 31288.61, 1985.659,  3,  4, 347.65
1985-09-05, 13:25, 31295.56, 1985.678,  2,  0, 347.09
1985-09-12, 13:22, 31302.56, 1985.697,  2,  0, 346.12
1985-09-19, 12:27, 31309.52, 1985.716,  2,  5, 348.39
1985-09-26, 12:31, 31316.52, 1985.736,  3,  4, 348.12
1985-10-03, 13:32, 31323.56, 1985.755,  2,  0, 346.89
1985-10-11, 13:45, 31331.57, 1985.777,  3,  0, 344.92
1985-10-17, 12:28, 31337.52, 1985.793,  2,  0, 345.73
1985-10-25, 13:24, 31345.56, 1985.815,  3,  4, 347.60
1985-11-01, 13:40, 31352.57, 1985.834,  3,  4, 346.61
1985-11-07, 13:18, 31358.55, 1985.851,  2,  5, 348.12
1985-11-14, 11:54, 31365.50, 1985.870,  3,  0, 345.21
1985-11-22, 12:24, 31373.52, 1985.892,  2,  0, 346.85
1985-11-28, 11:34, 31379.48, 1985.908,  3,  0, 346.84
1985-12-05, 10:58, 31386.46, 1985.927,  3,  4, 347.44
1985-12-12, 11:35, 31393.48, 1985.947,  3,  4, 348.88
1985-12-23, 11:38, 31404.48, 1985.977,  3,  4, 346.36
1985-12-26, 12:34, 31407.52, 1985.985,  3,  4, 349.11
1986-01-02, 12:00, 31414.50, 1986.004,  3,  0, 345.17
1986-01-09, 10:22, 31421.43, 1986.023,  3,  0, 346.33
1986-01-16, 12:42, 31428.53, 1986.043,  3,  4, 347.58
1986-01-23, 12:16, 31435.51, 1986.062,  3,  0, 346.98
1986-01-31, 13:17, 31443.55, 1986.084,  3,  4, 347.31
1986-02-13, 10:20, 31456.43, 1986.119,  3,  4, 348.34
1986-02-26, 11:54, 31469.50, 1986.155,  3,  4, 347.64
1986-03-06, 12:55, 31477.54, 1986.177,  3,  0, 346.44
1986-03-17, 14:00, 31488.58, 1986.207,  2,  0, 347.47
1986-03-27, 11:52, 31498.49, 1986.234,  2,  0, 346.20
1986-04-03, 13:24, 31505.56, 1986.254,  3,  4, 347.50
1986-04-10, 09:45, 31512.41, 1986.272,  3,  4, 346.29
1986-04-16, 10:26, 31518.43, 1986.289,  2,  0, 346.69
1986-04-25, 10:22, 31527.43, 1986.314,  3,  4, 345.53
1986-05-01, 12:09, 31533.51, 1986.330,  3,  4, 347.36
1986-05-12, 15:09, 31544.63, 1986.361,  2,  0, 344.55
1986-05-15, 11:26, 31547.48, 1986.368,  3,  4, 345.89
1986-05-22, 11:26, 31554.48, 1986.388,  1,  4, 348.40
1986-05-29, 13:12, 31561.55, 1986.407,  2,  0, 347.10
1986-06-05, 12:17, 31568.51, 1986.426,  2,  0, 346.08
1986-06-12, 11:33, 31575.48, 1986.445,  3,  5, 349.50
1986-06-20, 13:27, 31583.56, 1986.467,  3,  4, 348.38
1986-06-26, 12:07, 31589.50, 1986.484,  2,  5, 349.00
1986-07-07, 14:38, 31600.61, 1986.514,  3,  0, 345.54
1986-07-10, 12:31, 31603.52, 1986.522,  2,  0, 348.10
1986-07-17, 10:21, 31610.43, 1986.541,  2,  0, 347.36
1986-07-25, 12:24, 31618.52, 1986.563,  3,  0, 346.12
1986-07-31, 11:08, 31624.46, 1986.579,  3,  4, 346.30
1986-08-07, 12:11, 31631.51, 1986.599,  3,  4, 346.07
1986-08-18, 12:32, 31642.52, 1986.629,  3,  0, 345.71
1986-08-21, 11:23, 31645.47, 1986.637,  3,  4, 347.06
1986-08-28, 10:22, 31652.43, 1986.656,  3,  4, 347.57
1986-09-04, 10:20, 31659.43, 1986.675,  3,  4, 346.71
1986-09-11, 10:26, 31666.43, 1986.694,  2,  4, 348.74
1986-09-18, 10:25, 31673.43, 1986.714,  3,  4, 348.35
1986-09-25, 11:21, 31680.47, 1986.733,  3,  4, 348.11
1986-10-02, 10:23, 31687.43, 1986.752,  3,  4, 347.24
1986-10-09, 10:31, 31694.44, 1986.771,  3,  4, 347.82
1986-10-16, 11:16, 31701.47, 1986.790,  2,  0, 347.07
1986-10-24, 12:28, 31709.52, 1986.812,  3,  4, 347.28
1986-10-30, 12:58, 31715.54, 1986.829,  3,  4, 348.17
1986-11-07, 12:21, 31723.51, 1986.851,  2,  0, 346.32
1986-11-13, 11:56, 31729.50, 1986.867,  3,  4, 348.72
1986-11-20, 11:23, 31736.47, 1986.886,  3,  4, 348.76
1986-11-26, 12:28, 31742.52, 1986.903,  2,  0, 347.59
1986-12-04, 10:40, 31750.44, 1986.925,  3,  0, 347.00
1986-12-15, 12:20, 31761.51, 1986.955,  3,  0, 346.46
1986-12-18, 11:17, 31764.47, 1986.963,  3,  4, 347.51
1986-12-26, 13:37, 31772.57, 1986.985,  3,  4, 349.71
1987-01-05, 10:43, 31782.45, 1987.012,  2,  4, 346.79
1987-01-08, 11:30, 31785.48, 1987.020,  2,  0, 347.30
1987-01-15, 10:59, 31792.46, 1987.040,  3,  0, 347.16
1987-01-22, 10:23, 31799.43, 1987.059,  2,  0, 347.00
1987-01-29, 10:41, 31806.45, 1987.078,  2,  0, 346.39
1987-02-10, 13:20, 31818.56, 1987.111,  3,  0, 347.92
1987-02-17, 12:18, 31825.51, 1987.130,  2,  0, 347.87
1987-02-19, 09:47, 31827.41, 1987.135,  3,  0, 347.81
1987-02-26, 11:52, 31834.49, 1987.155,  3,  0, 346.71
1987-03-09, 09:25, 31845.39, 1987.185,  3,  0, 348.52
1987-03-12, 11:53, 31848.50, 1987.193,  3,  4, 347.62
1987-03-19, 10:47, 31855.45, 1987.212,  3,  0, 348.60
1987-03-30, 11:20, 31866.47, 1987.242,  3,  4, 348.31
1987-04-02, 11:06, 31869.46, 1987.251,  3,  4, 347.76
1987-04-09, 11:31, 31876.48, 1987.270,  3,  4, 348.12
1987-04-16, 11:31, 31883.48, 1987.289,  2,  0, 346.68
1987-04-27, 10:51, 31894.45, 1987.319,  2,  0, 347.00
1987-04-29, 12:54, 31896.54, 1987.325,  6,  0, 347.03
1987-04-30, 12:25, 31897.52, 1987.327,  6,  0, 346.93
1987-05-07, 11:38, 31904.48, 1987.347,  3,  0, 347.45
1987-05-14, 12:21, 31911.51, 1987.366,  3,  0, 347.46
1987-05-22, 13:49, 31919.58, 1987.388,  3,  0, 347.43
1987-05-28, 10:30, 31925.44, 1987.404,  3,  0, 346.63
1987-06-04, 10:18, 31932.43, 1987.423,  3,  0, 347.36
1987-06-11, 10:48, 31939.45, 1987.442,  2,  0, 347.06
1987-06-18, 11:46, 31946.49, 1987.462,  3,  0, 347.23
1987-06-25, 12:13, 31953.51, 1987.481,  2,  0, 347.28
1987-07-02, 11:17, 31960.47, 1987.500,  3,  0, 347.96
1987-07-09, 10:09, 31967.42, 1987.519,  3,  0, 347.04
1987-07-20, 13:21, 31978.56, 1987.549,  3,  0, 347.43
1987-07-23, 10:57, 31981.46, 1987.557,  3,  0, 347.53
1987-07-30, 13:51, 31988.58, 1987.577,  3,  0, 347.66
1987-08-06, 10:32, 31995.44, 1987.596,  2,  0, 348.02
1987-08-14, 09:21, 32003.39, 1987.618,  3,  0, 348.03
1987-08-20, 10:53, 32009.45, 1987.634,  3,  0, 347.63
1987-08-28, 10:03, 32017.42, 1987.656,  3,  0, 348.23
1987-09-03, 11:21, 32023.47, 1987.673,  3,  0, 347.90
1987-09-10, 11:01, 32030.46, 1987.692,  3,  0, 348.09
1987-09-17, 11:11, 32037.47, 1987.711,  3,  0, 348.32
1987-09-24, 12:43, 32044.53, 1987.730,  2,  0, 348.36
1987-10-01, 16:25, 32051.68, 1987.750,  3,  4, 348.44
1987-10-08, 11:14, 32058.47, 1987.768,  3,  0, 348.20
1987-10-15, 11:32, 32065.48, 1987.788,  3,  0, 348.46
1987-10-22, 13:48, 32072.57, 1987.807,  3,  0, 348.11
1987-10-29, 09:36, 32079.40, 1987.826,  3,  0, 348.16
1987-11-05, 13:55, 32086.58, 1987.845,  3,  0, 348.77
1987-11-12, 13:47, 32093.57, 1987.865,  3,  0, 348.61
1987-11-19, 12:41, 32100.53, 1987.884,  3,  0, 348.94
1987-11-25, 10:43, 32106.45, 1987.900,  2,  0, 349.13
1987-12-03, 11:11, 32114.47, 1987.922,  3,  0, 349.16
1987-12-10, 11:01, 32121.46, 1987.941,  3,  0, 349.16
1987-12-17, 10:50, 32128.45, 1987.960,  3,  0, 349.26
1987-12-24, 11:53, 32135.50, 1987.979,  3,  0, 349.16
1987-12-31, 09:22, 32142.39, 1987.998,  3,  0, 349.42
1988-01-07, 11:11, 32149.47, 1988.018,  3,  0, 349.34
1988-01-14, 09:32, 32156.40, 1988.037,  3,  0, 349.99
1988-01-21, 10:41, 32163.45, 1988.056,  3,  0, 349.07
1988-01-28, 11:19, 32170.47, 1988.075,  3,  0, 349.94
1988-02-04, 11:09, 32177.46, 1988.094,  3,  0, 349.68
1988-02-11, 10:56, 32184.46, 1988.113,  3,  0, 350.19
1988-02-25, 10:36, 32198.44, 1988.151,  3,  0, 349.75
1988-03-08, 13:23, 32210.56, 1988.185,  3,  0, 348.49
1988-03-10, 12:06, 32212.50, 1988.190,  3,  0, 348.61
1988-03-17, 10:20, 32219.43, 1988.209,  2,  0, 349.79
1988-03-24, 11:15, 32226.47, 1988.228,  3,  0, 350.16
1988-03-31, 11:13, 32233.47, 1988.247,  2,  0, 350.15
1988-04-16, 13:56, 32249.58, 1988.291,  3,  5, 351.65
1988-04-21, 13:46, 32254.57, 1988.305,  3,  0, 349.12
1988-04-28, 11:54, 32261.50, 1988.324,  3,  0, 350.12
1988-05-05, 10:29, 32268.44, 1988.343,  3,  0, 349.92
1988-05-12, 10:19, 32275.43, 1988.362,  3,  0, 349.40
1988-05-19, 12:30, 32282.52, 1988.381,  3,  0, 349.08
1988-05-26, 11:05, 32289.46, 1988.400,  2,  5, 351.91
1988-06-02, 10:11, 32296.42, 1988.419,  3,  0, 349.71
1988-06-09, 11:22, 32303.47, 1988.438,  3,  0, 349.78
1988-06-16, 11:23, 32310.47, 1988.458,  3,  0, 349.04
1988-06-23, 11:37, 32317.48, 1988.477,  3,  0, 349.80
1988-06-30, 11:21, 32324.47, 1988.496,  3,  0, 349.77
1988-07-07, 11:41, 32331.49, 1988.515,  3,  0, 350.50
1988-07-14, 13:15, 32338.55, 1988.534,  3,  0, 349.47
1988-07-21, 11:53, 32345.50, 1988.553,  2,  0, 350.50
1988-07-28, 11:34, 32352.48, 1988.572,  3,  0, 349.25
1988-08-04, 11:37, 32359.48, 1988.591,  3,  0, 350.19
1988-08-11, 12:00, 32366.50, 1988.611,  3,  0, 349.86
1988-08-18, 11:17, 32373.47, 1988.630,  2,  0, 350.46
1988-08-25, 11:47, 32380.49, 1988.649,  3,  0, 349.91
1988-09-01, 09:36, 32387.40, 1988.668,  2,  0, 349.85
1988-09-08, 10:34, 32394.44, 1988.687,  3,  0, 350.45
1988-09-15, 11:35, 32401.48, 1988.706,  3,  0, 350.08
1988-09-22, 11:23, 32408.47, 1988.725,  2,  0, 349.74
1988-09-29, 10:43, 32415.45, 1988.744,  3,  0, 349.76
1988-10-06, 10:52, 32422.45, 1988.764,  3,  0, 350.07
1988-10-13, 11:25, 32429.48, 1988.783,  3,  0, 350.03
1988-10-20, 11:56, 32436.50, 1988.802,  3,  0, 350.75
1988-10-27, 11:04, 32443.46, 1988.821,  3,  0, 350.67
1988-11-03, 11:44, 32450.49, 1988.840,  3,  0, 350.51
1988-11-10, 10:43, 32457.45, 1988.859,  3,  0, 351.24
1988-11-18, 11:05, 32465.46, 1988.881,  3,  0, 350.62
1988-11-23, 11:58, 32470.50, 1988.895,  3,  0, 350.57
1988-12-01, 11:03, 32478.46, 1988.917,  3,  0, 350.93
1988-12-08, 13:23, 32485.56, 1988.936,  3,  0, 351.05
1988-12-16, 12:11, 32493.51, 1988.958,  3,  0, 351.36
1988-12-22, 11:03, 32499.46, 1988.974,  3,  0, 351.35
1989-01-05, 10:54, 32513.45, 1989.012,  3,  0, 352.09
1989-01-12, 11:06, 32520.46, 1989.031,  3,  0, 351.54
1989-01-19, 13:21, 32527.56, 1989.051,  3,  0, 351.44
1989-01-27, 14:47, 32535.62, 1989.073,  3,  0, 351.51
